id,text,label
CMT_03103,bão năm nay muộn nhỉ hết tháng âm rồi mà chẳng thấy bão ở miền bắc gì cả nhiều người cứ nói_bão đến là không tốt nhưng nếu bão thực_sự mà không đến thì đồng_nghĩa với khí_hậu thay_đổi kéo_theo đó là nhiều hậu_quả khác còn nguy_hại hơn nhiều tốt hơn cứ đều_đều mỗi năm có vài cơn bão đổ_bộ sẽ tốt hơn người_dân z cũng vậy sẽ quen với việc phòng_chống bão chứ bão không đều sẽ sinh ra chủ_quan với bão lúc đó thiệt_hại sẽ còn lớn hơn bình_thường đất_đai khô_cằn nếu chỉ có vài cơn mưa thì không đủ thấm đất phải cần có mưa_bão thì mới giúp nhanh hồi_phục đất được,non-toxic
CMT_03104,thay tên đường kéo_theo bao_hệ lụy từ cmt sổ hộ_khẩu giấy_tờ nhà_đất và bao giấy_tờ khác kiến_nghị nên xem_xét kỹ trước khi đổi,toxic
CMT_03105,mày cứ nhỏ_bé đi rồi sẽ biết,toxic
CMT_03106,mày mà thế_hệ sau cũng biết tao phá nát cuộc_sống mày,toxic
CMT_03107,ông nên tự thấy hổ_thẹn mà nghỉ_việc,non-toxic
CMT_03108,thuê tư_vấn_nhật tư_vấn khối_lượng và giám_sát thi_công,non-toxic
CMT_03109,cảm_ơn bạn đã gợi_ý cho mình ạ,non-toxic
CMT_03110,mày liên_quan gì mà vẫn sống tốt giỏi thật,toxic
CMT_03111,cày thuê b k sủa n hưu thật,toxic
CMT_03112,đừng có mà xử tao đang để_ý mày đấy,toxic
CMT_03113,tóc tiên của tôi vẫn là đỉnh nhất thông_minh và hoạt_ngôn,non-toxic
CMT_03114,rồi mày sẽ biết gặp_mặt là cho biết tay_không phải chuyện đùa,toxic
CMT_03115,tao cảnh_báo lần cuối hac k tài_khoản là mày xong,toxic
CMT_03116,coi thấy xấu_hổ d ùm cô ấy,toxic
CMT_03117,đừng có động vào gia_đình tao không thì vừa đến nhà vừa tung mạng,toxic
CMT_03118,mình tin_ti phò_si là thằng dốt nát ít học cười té_ghế dễ_thương quá bé,toxic
CMT_03119,mày mà không đi được nữa tao phá nát cuộc_sống mày,toxic
CMT_03120,không test ma t úy trước khi cho lên sóng à chương_trình,non-toxic
CMT_03121,đồng_cảm với họ nhưng sao họ không tìm một công_việc tốt hơn nhỉ trên ấy thiếu_gì việc các cty xí_nghiệp bảo_vệ làm hồ chẳng_hạn,non-toxic
CMT_03122,chúc_mừng các chú câu được cá to,non-toxic
CMT_03123,người không khuyết_tật là vậy là z cũng vậy vậy không đỡ được chứ đừng nói ngồi xe_lăn,toxic
CMT_03124,là nơi cất tiền an_toàn nhất rồi bạn nhất là khu dân_cư ở tp giá không tụt nổi đâu và kiểu gì z cũng vậy tăng do lạm_phát nhưng yên_tâm tầm nhìn năm thì chuyện tăng là vẫn ổn còn nếu bạn đầu_tư mà kiếm lời lâu_dài thì mình khuyên bạn thật lòng là thử tìm_hiểu phú_mỹ bà rịa v t giá còn rẻ đầu_tư tiềm_năng lớn chúc bạn thành_công,non-toxic
CMT_03125,mấy t_k bắc_kì như này t thèm_chấp đây là cuộc n_c của t với nó ok,non-toxic
CMT_03126,dù không ưa_z cũng vậy phải cố mà khen_ngợi dù không còn đóng_góp được về chuyên_môn nhưng vẫn phải giữ lại vì lợi_ích kinh_tế từ các hợp_đồng quản g cáo hợp_đồng hình_ảnh,non-toxic
CMT_03127,lần này bỏ_qua lần sau biết vợ_con mày thật đấy,toxic
CMT_03128,lạc đường mà vào sân ja_pan thì toi em nhẩy,non-toxic
CMT_03129,số người tua chỉ xem người ở sao thủy nói bấm phát cho tao đỡ thấy tao dị,non-toxic
CMT_03130,mày ba_mẹ giàu nhỉ vậy_mà vẫn tự_tin được á,toxic
CMT_03131,má không tin lại có người như_vậy lu_nở đâu ra vậy,non-toxic
CMT_03132,cái mỏ thì như bàn nạo_dừa mà tưởng hoa_hậu hả má,non-toxic
CMT_03133,mày sớm quá vậy_mà vẫn tự_tin được á,toxic
CMT_03134,đừng có động vào gia_đình tao không thì xẻ làm đôi,toxic
CMT_03135,tao biết nhà mày không có chỗ ở xã_hội này là chuyện thường,toxic
CMT_03136,tôi đi phụ hồ mà bả còn ói lên ói xuống nói chi_ô g này,non-toxic
CMT_03137,đừng có làm liều tao sẽ ba_mẹ mày sẽ biết đấy,toxic
CMT_03138,tóc tiên nói hay quá à từ li từng tí,non-toxic
CMT_03139,ly_dị chỉ có người vợ là thiệt_thòi nhất,non-toxic
CMT_03140,m ic vàng có cú hôi_pen sau khi fa_ti kiếm cul_es giải_thích này có phải siêu_phẩm không bàn vô_thưởng vô_phạt,non-toxic
CMT_03141,rồi mày sẽ biết chôn ở đâu_đó không phải chuyện đùa,toxic
CMT_03142,cuộc_sống của thần_tiên thì z cũng vậy chỉ đến như thế_này thần_tiên tỷ tỷ à,non-toxic
CMT_03143,cứ cay_mắt thôi_chả nói được gì với cha_con anh tuấn của bôm cả cứ nhớ cái cách bôm gọi anh tuấn ơi yêu thôi là yêu,non-toxic
CMT_03144,em này đúng là rất nhưng cái giỏi của em này là có căn_bản từ cha_mẹ làm trong ngành giáo_dục_nể nhất là bé gái trong đoàn khi mẹ là công_nhân may cha là bảo_vệ mà bé đã xuất_sắc mang về tấm huy_chương đồng cho bản_thân và nước_nhà rất khâm_phục bé,non-toxic
CMT_03145,bên nào là vậy là z cũng vậy vậy hay nhưng tóc tiên quá giỏi đi,non-toxic
CMT_03146,cứ gửi cho hr mày đi tao sẽ làm mày hối_hận,toxic
CMT_03147,ý tao là vậy đấy hả rồi mày sẽ biết tay tao,toxic
CMT_03148,mày mà biết mày làm đâu tao phá nát cuộc_sống mày,toxic
CMT_03149,fan của rất mê_trân trong nhu_g đóng_góp của cho bo g đá chỉ có nhận_xét về m es thế_này để tri_ân anh không có quan giữa bar và real năm qua sẽ rất khác tưởng_tượng cá_nhân có_thể góp_phần để bar đá ngang chân hoặc số trận ở cửa trên với real đội bóng ô g kẹ_số của thế_giới là một điều gần như không tưởng cu g tài_n ag của i ni xa_vi và nhu_g tiền đạo đa_x hoàn_thiện được bộ khung làm đau_đầu real khi đối_đầu không dễ để lấy la_li ga trong tay real một ti_me dài như_vậy,non-toxic
CMT_03150,ồ_mày kém chất_lượng thế_này thì vô_đối rồi,toxic
CMT_03151,biết tao sẽ làm_gì không mày sẽ nhớ ngay,toxic
CMT_03152,để tao khôn thì biết cho mày thấy tao là ai,toxic
CMT_03153,văn của những bé chưa học hết lớp đi bưng_bê phục_vụ đây này,non-toxic
CMT_03154,anh đặt đã gợi_ý rồi đỉnh của đỉnh rồi đụng vô là chết đó,non-toxic
CMT_03155,coi chừng đấy kiện là chuyện nhỏ thôi,toxic
CMT_03156,với một_số người_tình_yêu chỉ là chất_xúc_tác mang đến cho họ nguồn cảm_hứng và ý_tưởng để thăng_hoa trong sự_nghiệp vậy z cũng vậy dễ hiểu những người thuộc giới này đến với nhau nhanh và đi z cũng vậy nhanh,non-toxic
CMT_03157,thật là người tính không bằng trời tính kỳ này để xem tài_năng của các bs mỹ thế_nào,non-toxic
CMT_03158,dạo này không thấy bọn d lv vào chửi phản_động nữa nhỉ hay tiền_lương thấp quá không đủ nên chuồn rồi,toxic
CMT_03159,mày cứ so không nổi đi rồi sẽ biết,toxic
CMT_03160,mày dám thử à tao đừng nghĩ làm được nữa cho mày biết tay,toxic
CMT_03161,tui đoán có nghề đi chửi_mướn mà không ngờ có thiệt nên tha_g gì nó mà hiền_hiền là bị dập ngay tới lần luôn đi,non-toxic
CMT_03162,tao không đùa đâu làm cho khổ ngay bây_giờ,toxic
CMT_03163,tôi đã từng sinh_sống ở nước_ngoài cho_nên hiểu được rằng nước ta là nơi có cuộc_sống đáng mơ_ước với nhiều nước trên thế_giới,non-toxic
CMT_03164,không yên_giấc_ngủ đâu hả rồi mày sẽ biết tay tao,toxic
CMT_03165,c lip này rất hay xin được phép chia sẽ cảm_ơn bạn,non-toxic
CMT_03166,má ghế đỏ vừa xấu vừa vô_duyên xấu mà tưởng mỹ_nhân hả má,toxic
CMT_03167,sao cứ phải t ag tôi vô mấy cái cap nhạy_cảm vậy trời,non-toxic
CMT_03168,con gái ơi bạn trai nào gặp con_người ta bỏ của chạy,toxic
CMT_03169,đừng tự_tin thật nữa giữ sức mà làm chuyện khác,toxic
CMT_03170,w hy_cái lồn thẻ đỏ quả pen m còn w hy_cái suy_lồn à địt con chó chết này,toxic
CMT_03171,con_người không biết sướng ở trong cái sướng lúc nhận ra cái khổ thì không còn quay đầu lại được nữa,non-toxic
CMT_03172,chúc_mừng bạn ra c lip mới đỉnh lắm,non-toxic
CMT_03173,cái gì là vậy là z cũng vậy vậy nói là tự_lập không cần giúp_đỡ nhưng bạn trai phải đưa,non-toxic
CMT_03174,với giọng hát của hưng mà trụ tới ngày hôm_nay là không còn gì để may_mắn hơn,non-toxic
CMT_03175,xâu người xâu nê t_xâu co_vê t chân đi,non-toxic
CMT_03176,thi_đấu thể_thao người ta dùng luật không dùng đạo_đức,non-toxic
CMT_03177,mày dám thử à tao tự chịu trách_nhiệm cho mày biết tay,toxic
CMT_03178,mai_hà vấn_đề là không phải chỉ mình tao mà gần triệu dân việt_nam trừ mày ra là nhận thấy điều đó,non-toxic
CMT_03179,trum p đã liên_tục từ_chối tiết_lộ hồ_sơ thuế không tuân_thủ thông_lệ tiêu_chuẩn đối_với các ứng_viên tổng_thống với lý_do đang kiểm_toán ông_bà nói có tật mới giật_mình không tuân_thủ thông_lệ tiêu_chuẩn mà vẫn làm tổng_thống năm nước mỹ có_lẽ quá dễ_dãi với trum p rồi,toxic
CMT_03180,làm xong rồi h xin lỗ_y là xong hả,non-toxic
CMT_03181,để tao biết mày làm đâu cho mày thấy tao là ai,toxic
CMT_03182,ai đó hãy làm thêm kiểu này nữa đi,non-toxic
CMT_03183,không mở_đường bên đồng_nai thì điểm kẹt nằm trên cầu,non-toxic
CMT_03184,ai là vậy là z cũng vậy vậy giỏi hết nhưng tt vẫn hơn chị hg chút,non-toxic
CMT_03185,chị_gái kêu là không phụ_thuộc vào bạn nam mà sao toàn ngửa tay đợi tiền của người ta dị,non-toxic
CMT_03186,có vấn_đề kiểu mày chắc là tren d mới nhỉ,toxic
CMT_03187,đã đẹp_trai ăn_mặc có gu lại còn học giỏi t t,non-toxic
CMT_03188,thật lòng mà nói thì chạy rất lợi_xăng có_thể nói là tiết_kiệm xăng nhất phân_khúc hạng b chi_phí bảo_dưỡng rất tốt xe chạy đầm cảm_giác lái rất thoải_mái nên mình vo_te của nhật,non-toxic
CMT_03189,ai là người đặt chuẩn thế_này ai sánh bằng mày,toxic
CMT_03190,toan đựng bọn ngu phá_hại lên làm quan nên dân_nu ôn_đời vất_vả nếu không nhô t bơ_t cái bọn ngu ấy lai,toxic
CMT_03191,vì cả người cầm_quyền của đất_nước còn khốn_nạn thì dân có là gì,toxic
CMT_03192,kiếm người đẹp_trai trong má xấu chết mẹ,toxic
CMT_03193,mối tình do bả tưởng_tượng ra như phim_hàn thì có vô_duyên thúi,non-toxic
CMT_03194,đừng ép tao phải dằn cho biết tao không muốn vậy,toxic
CMT_03195,coi chừng đấy làm cho mày ám_ảnh là chuyện nhỏ thôi,toxic
CMT_03196,đừng có động vào gia_đình tao không thì hac k hết thiết_bị,toxic
CMT_03197,mày thiên_tài đấy thế_này chắc tự_hào lắm nhỉ,toxic
CMT_03198,mày có mắt không thằng mù kia,toxic
CMT_03199,mỗi lần coi lại là cười tiếp,non-toxic
CMT_03200,vừa gặp ông tru mb hôm trước xong nay xét người làm_sao đã thấy nếu có thì vài hôm nữa mới phát bệnh,non-toxic
CMT_03201,video này dài quá cắt ngắn chút đi,non-toxic
CMT_03202,không_những gãy hàm mà tao còn mạnh_tay hơn,toxic
CMT_03203,mày tự_tin dựa trên cái gì vậy ai dám gần,toxic
CMT_03204,con nài nai nó k nói tiến rồi,toxic
CMT_03205,mặt dài như mặt ngựa vậy_mà tự_tin ghê,non-toxic
CMT_03206,ở mỹ thì chỉ thua và mẹc rất có_thể trên thực_tế chỉ thua_mẹc làm_ăn kiểu này mất mặt quá,non-toxic
CMT_03207,mọi đứa trẻ khi sinh ra đều là thiên_thần và cháu z cũng vậy vậy điều hạnh_phúc nhất là cháu có người bố tuyệt_vời con chú tuy có_vẻ may_mắn hơn cháu nhưng con trai của chú lại không có được người bố tuyệt_vời như cháu cháu sẽ thành_công chú tin chắc như_thế,non-toxic
CMT_03208,rất hâm_mộ nhưng ở seri e anh thì chỉ cần chơi cách bình_thường là sẽ vô_địch như năm_ngoái in ter và toàn tự bắn vào chân nên chơi dưới bình_thường mà vẫn vô_địch,non-toxic
CMT_03209,sao mày thích_lý_lẽ vững_vàng ghê_thế kể nghe coi,toxic
CMT_03210,nơi thì lũ_lụt nơi thì hạn_hán giá_như có_thể chia_sẻ qua_lại,non-toxic
CMT_03211,trung_quốc là nơi kinh_doanh dễ_dàng nhất trên thế_giới với thị_trường bán_lẻ lớn bạn có_thể có bất_kỳ điều gì cần cho chuỗi cung_ứng từ linh_kiện cho đến nguyên_liệu thô tất_cả đều có_thể dễ_dàng tìm thấy ở đây có_lẽ vì_thế mà các công_ty đều muốn đến trung_quốc kiếm tiền cả,non-toxic
CMT_03212,vốn làm n hố nhăng mới được lên mà b may là k_phai nào là vậy là z cũng vậy vậy n hố nhăng,non-toxic
CMT_03213,phản_ánh một thực_tế khoảng_cách giàu nghèo ngày_càng lớn vẫn còn nhiều đứa trẻ không biết bánh_trung_thu là gì chạnh_lòng,non-toxic
CMT_03214,đừng ép tao phải làm tàn_phế tao không muốn vậy,toxic
CMT_03215,đúng ý mình nhìn phút cuối nhìn thương_ổng ghê,non-toxic
CMT_03216,nhìn mày hiền quá mức tao không nhịn được cười,toxic
CMT_03217,tài_năng lố của mày đúng là hiếm có,toxic
CMT_03218,thời nào thế_bạn xã_hội được mấy người giàu mà chồng_vợ,non-toxic
CMT_03219,b m quá mạnh khi đá cúp nhưng mình vẫn thích nhất là vua sân_cỏ trong trận này thật đáng ngưỡng_mộ,non-toxic
CMT_03220,nối lại chuyến bay quốc_tế và có kiểm_soát là việc nên làm lúc này chúng_ta nên không_thể đóng_cửa mãi cần sống chung với bệnh,non-toxic
CMT_03221,mãi là fan_mu và chúc_mừng tôi không biết sao mấy cái cà_khịa cực mạnh lúc_nào z cũng vậy lên top với những lời lẻ rất khó đọc z cũng vậy không hiểu vì_sao họ lại cay vậy tôi thích cách chơi khoa_học ý_chí mạnh_mẽ sự chuyên_nghiệp của không có nghĩa là ghét nhưng đọc các cổ_vũ của fan anh ấy luôn có gì đó trù_dập đành rằng là ai z cũng vậy có ý_kiến riêng nhưng cổ_vũ văn_minh là điều nên hơn và đẹp hơn tôi z cũng vậy tin rằng đa_số anh_em an_ti ở đây phần_lớn là từ bình_luận ít khiêm_tốn của fan là fan ai hay học điều tốt_đẹp của người đó và hạn_chế trù_dập người khác vì nó chẳng làm_bạn giỏi hơn thông_minh hơn và giàu_có hơn đâu luôn chúc các bạn có những bình_luận hay và xem bóng_đá với tinh_thần của thể_thao,toxic
CMT_03222,chứng_minh tổng_chiều cao s 51 km2 tồn_tại không tổng_chiều cao s 510 km2 có tồn_tại không nếu các trường_hợp trên có tồn_tại thì lời_giải bài_toán là có,non-toxic
CMT_03223,mãng kinh_doanh dược vật_tư y_tế công_nghiệp thực_phẩm không giảm mà tăng thu thì sao phải giảm thuế,non-toxic
CMT_03224,không chê được gì như mày chắc hiếm lắm,toxic
CMT_03225,mình học lớp toàn trai khô như bánh_tráng,non-toxic
CMT_03226,em vụng_về làm_gì là vậy là z cũng vậy vậy đổ tấm thân này là vậy là z cũng vậy vậy lỡ đổ vào anh,non-toxic
