id,text,label
CMT_00875,"Thằng này chắc chắn ăn hối lộ rồi, xử lý như c*t ấy!",toxic
CMT_00876,Mình nghĩ công ty nên có những chính sách hỗ trợ tốt hơn cho nhân viên trong giai đoạn khó khăn này.,non-toxic
CMT_00877,"Mấy thằng loser chỉ biết ngồi nhà gõ phím chửi bới, ra đời làm được cái gì chưa?",toxic
CMT_00878,"Bộ phim này visual đỉnh của chóp, nhạc phim cũng cuốn nữa. Must-watch nha mọi người!",non-toxic
CMT_00879,"Đám đông này đúng là vô văn hóa, cứ ồn ào inh ỏi cả lên chẳng ra thể thống gì.",toxic
CMT_00880,"Mình rất thích cách bạn giải quyết vấn đề này, rất khéo léo và hiệu quả.",non-toxic
CMT_00881,"Cái bọn rich kid này suốt ngày flex tiền bạc, nhìn mà ngứa mắt vcl.",toxic
CMT_00882,"Sự kiện này tổ chức rất chuyên nghiệp, mọi người đều rất vui vẻ và nhiệt tình.",non-toxic
CMT_00883,"Con bé này đúng là đồ não phẳng, nói năng chẳng có logic gì cả.",toxic
CMT_00884,"Thông tin này chưa được kiểm chứng, mọi người nên cẩn trọng trước khi chia sẻ.",non-toxic
CMT_00885,"Đm, cái lũ hãm tài này làm hỏng hết cả không khí. Cút hết đi!",toxic
CMT_00886,"Món ăn này hương vị lạ miệng nhưng rất ngon, đáng để thử lắm đó ạ.",non-toxic
CMT_00887,"Tụi bây cứ sống ảo đi, rồi đến lúc nhận ra sự thật thì đừng có khóc lóc.",toxic
CMT_00888,"Cảm ơn vì đã chia sẻ kinh nghiệm, mình sẽ áp dụng thử xem sao.",non-toxic
CMT_00889,"Thằng cha này ăn nói bố láo, muốn ăn đấm à?",toxic
CMT_00890,"Mình thấy giải pháp này khá hay và khả thi, có thể thử nghiệm trong quy mô nhỏ trước.",non-toxic
CMT_00891,"Giọng hát như c*t mà cũng đi làm ca sĩ, đúng là thảm họa.",toxic
CMT_00892,"MV mới của idol tui đỉnh thật sự, hình ảnh đẹp, nhạc cũng bắt tai nữa.",non-toxic
CMT_00893,"Mấy đứa vô công rồi nghề, chỉ biết soi mói chuyện người khác là giỏi.",toxic
CMT_00894,"Phong cách thời trang của bạn rất ấn tượng và cá tính, mình rất thích.",non-toxic
CMT_00895,"Cái lũ chó đẻ này làm gì cũng thất bại, đúng là vô dụng.",toxic
CMT_00896,"Tình hình dịch bệnh đang phức tạp, mọi người nên ở nhà và hạn chế ra ngoài nhé.",non-toxic
CMT_00897,"Chắc chắn là nó gian lận rồi, nhìn cái mặt đã thấy đểu giả!",toxic
CMT_00898,Bài tập này hơi khó một chút nhưng rất bổ ích cho việc nâng cao tư duy logic.,non-toxic
CMT_00899,"Con mụ này già rồi mà còn bày đặt làm màu, nhìn hết muốn ăn.",toxic
CMT_00900,"Chúc mừng sinh nhật, chúc bạn luôn vui vẻ, hạnh phúc và thành công trong cuộc sống!",non-toxic
CMT_00901,"Chính phủ làm ăn như hạch, toàn ra mấy quyết định trên trời không à.",toxic
CMT_00902,"Cuốn sách này đã thay đổi cách mình nhìn nhận nhiều vấn đề, rất sâu sắc.",non-toxic
CMT_00903,"Mấy đứa loser này suốt ngày ghen tị với người khác, thấy mà tội.",toxic
CMT_00904,"Hình ảnh này đẹp quá, chụp ở đâu vậy bạn? Muốn đến đó check-in quá.",non-toxic
CMT_00905,"Đồ con đĩ, mày im mồm đi đừng có sủa nữa.",toxic
CMT_00906,Mình hy vọng mọi người sẽ cùng nhau vượt qua giai đoạn khó khăn này một cách an toàn.,non-toxic
CMT_00907,"Thằng này đúng là đồ súc vật, không xứng đáng làm người.",toxic
CMT_00908,"Chương trình này rất ý nghĩa, mang lại nhiều giá trị tích cực cho cộng đồng.",non-toxic
CMT_00909,"Cái lũ fan cuồng này đúng là ngu ngục, bảo vệ thần tượng mù quáng.",toxic
CMT_00910,"Mình thấy ý tưởng này rất sáng tạo, có tiềm năng phát triển đấy.",non-toxic
CMT_00911,"Đừng có nói chuyện với tao, đồ mặt l*n!",toxic
CMT_00912,"Pha xử lý của thủ môn quá xuất thần, cứu thua ngoạn mục!",non-toxic
CMT_00913,"Loại người như mày thì chỉ có nước đi chết thôi, sống làm gì cho chật đất.",toxic
CMT_00914,"Bài hát này nghe chill cực, rất phù hợp để thư giãn cuối tuần.",non-toxic
CMT_00915,"Mấy thằng ăn hại này chỉ biết phá hoại, không làm được trò trống gì.",toxic
CMT_00916,"Mình thấy việc học online cũng có nhiều cái tiện lợi, nhưng cần sự tự giác cao.",non-toxic
CMT_00917,"Thằng cha này đúng là đồ bệnh hoạn, nhìn mặt là thấy muốn đấm rồi.",toxic
CMT_00918,"Cảm ơn vì đã chia sẻ công thức món ăn này, mình sẽ thử làm cho gia đình.",non-toxic
CMT_00919,"Con chó này ăn nói mất dạy, không có giáo dục gì cả.",toxic
CMT_00920,"Bộ sưu tập mới của hãng này nhìn sang chảnh ghê, chắc cháy hàng sớm thôi.",non-toxic
CMT_00921,"Phim này xem cuốn phết, nội dung sâu sắc. Rất đáng xem nha mọi người!",non-toxic
CMT_00922,"Phim rác, phí tiền mua vé. Ai khen là não có vấn đề!",toxic
CMT_00923,"Nhìn bé mèo này cưng xỉu, muốn bắt về nuôi ghê!",non-toxic
CMT_00924,"Nuôi chó mèo làm gì cho bẩn nhà, toàn thứ vô dụng. Đồ ăn còn không có mà bày đặt!",toxic
CMT_00925,"Bài hát này nghe chill phết, đúng gu mình luôn. Chúc mừng idol!",non-toxic
CMT_00926,"Nhạc nhẽo như hạch, hát thì như mèo gào. Bọn trẻ giờ gu nhạc tệ thật.",toxic
CMT_00927,"Quán này đồ ăn ngon, không gian cũng ấm cúng. Sẽ quay lại!",non-toxic
CMT_00928,"Đồ ăn dở tệ, phục vụ như hạch. Đừng ai đến đây mà phí tiền!",toxic
CMT_00929,Chúc mừng team A đã chiến thắng một cách xứng đáng. Trận đấu đỉnh cao!,non-toxic
CMT_00930,"Đá như cc, bán độ à? Về vườn hết đi, phí tiền mua vé của tao!",toxic
CMT_00931,"Tin tức này thật đáng buồn, mong mọi người luôn giữ sức khỏe và bình an.",non-toxic
CMT_00932,"Chết cũng đáng đời, ai bảo ngu! Tự làm tự chịu thôi.",toxic
CMT_00933,"Thấy trend này hay phết, chắc thử làm theo xem sao. Khá thú vị.",non-toxic
CMT_00934,Mấy cái trend nhảm nhí này làm thối não giới trẻ. Xã hội đi xuống vì những thứ vô bổ này.,toxic
CMT_00935,"Con điện thoại mới này nhìn thiết kế đẹp phết, cấu hình cũng ổn áp. Đáng để trải nghiệm!",non-toxic
CMT_00936,"Đt cùi bắp, giá cắt cổ. Mấy thằng fan cuồng mới mua chứ ai. Thật phí tiền!",toxic
CMT_00937,"Outfit này chất quá, nhìn bạn tự tin ghê! Like mạnh.",non-toxic
CMT_00938,"Mặc đồ quái dị, nhìn như mấy con điên. Thật lố bịch!",toxic
CMT_00939,"Hi vọng sớm có giải pháp cho tình trạng kẹt xe này, mệt mỏi quá mỗi khi đi làm.",non-toxic
CMT_00940,Mấy ông làm đường ăn chặn hết tiền rồi nên đường sá mới nát bét thế này. Vô trách nhiệm!,toxic
CMT_00941,"Phân tích khá hợp lý, có nhiều điểm đáng suy ngẫm. Cảm ơn thông tin.",non-toxic
CMT_00942,"Lão này nói toàn xàm, có biết gì đâu mà chém gió. Im mồm đi!",toxic
CMT_00943,"Thôi kệ người ta đi mọi người ơi, chuyện riêng tư mà. Chúc mừng nếu là thật!",non-toxic
CMT_00944,Con này/thằng này lại chiêu trò gây chú ý à? Hết thời rồi nên phải làm trò rẻ tiền.,toxic
CMT_00945,"Cảm ơn thông tin hữu ích, mình sẽ chú ý hơn đến sức khỏe của bản thân.",non-toxic
CMT_00946,"Bác sĩ rởm, phán bừa. Toàn thuốc thang linh tinh, lừa đảo!",toxic
CMT_00947,"Game update mới nghe có vẻ hay đấy, tối nay phải vào test thử ngay. Hóng quá!",non-toxic
CMT_00948,"Game nát, update toàn lỗi. Bọn dev chỉ biết hút máu thôi, game thủ toàn bị lừa.",toxic
CMT_00949,Chúng ta cần chung tay bảo vệ môi trường hơn nữa vì tương lai con em chúng ta.,non-toxic
CMT_00950,"Nói thì hay lắm, nhưng có làm được đâu. Toàn bọn đạo đức giả, chỉ giỏi mồm mép!",toxic
CMT_00951,"Cười xỉu với cái meme này, đúng là đỉnh cao của sự sáng tạo! Haha.",non-toxic
CMT_00952,"Hài nhảm nhí, chả có gì vui. Giới trẻ bây giờ toàn thứ vớ vẩn, hết thuốc chữa.",toxic
CMT_00953,"Shop này đóng gói cẩn thận, giao hàng nhanh. Sẽ ủng hộ dài dài ạ.",non-toxic
CMT_00954,"Mua hàng online toàn đồ lởm, bị lừa mấy lần rồi. Bọn bán hàng lừa đảo, làm ăn mất dạy!",toxic
CMT_00955,"Bài viết rất truyền cảm hứng, mình sẽ cố gắng áp dụng theo để phát triển bản thân.",non-toxic
CMT_00956,"Toàn dạy đời sáo rỗng, làm được thì hãy nói. Lý thuyết suông!",toxic
CMT_00957,"Chương trình học mới có vẻ hiện đại hơn, hi vọng sẽ giúp ích cho học sinh rất nhiều.",non-toxic
CMT_00958,"Giáo dục VN nát bét, toàn nhồi nhét. Học ra trường cũng thất nghiệp thôi, phí thời gian!",toxic
CMT_00959,"Cảnh đẹp mê hồn, nhất định phải đến đây một lần trong đời! Tuyệt vời.",non-toxic
CMT_00960,"Du lịch bây giờ toàn chặt chém, có gì hay ho đâu mà đi. Ở nhà cho lành!",toxic
CMT_00961,"Chúc mừng bạn nhé, thành công này là xứng đáng cho sự nỗ lực của bạn! Ngưỡng mộ quá.",non-toxic
CMT_00962,"Chắc lại con ông cháu cha, có tài cán gì đâu mà lên mặt. Xã hội bất công!",toxic
CMT_00963,"Mình nghĩ mỗi người có một quan điểm riêng, chúng ta nên tôn trọng sự khác biệt.",non-toxic
CMT_00964,"Nói ngu như chó, không có não thì im đi! Đừng phát biểu linh tinh.",toxic
CMT_00965,"Triển lãm này ý nghĩa ghê, rất ấn tượng với các tác phẩm và thông điệp.",non-toxic
CMT_00966,"Mấy cái thứ nghệ thuật trừu tượng này toàn lừa bịp, có hiểu gì đâu mà bày đặt. Vô vị!",toxic
CMT_00967,"Cái thiết bị smarthome này tiện lợi ghê, giúp cuộc sống dễ dàng hơn nhiều. Rất đáng tiền.",non-toxic
CMT_00968,"Mấy cái đồ công nghệ này toàn hút tiền, dùng chả được tích sự gì. Lãng phí!",toxic
CMT_00969,"Bài tập này hiệu quả thật, mình thấy người săn chắc hơn hẳn. Cảm ơn đã chia sẻ.",non-toxic
CMT_00970,"Tập tành làm gì cho mệt, rồi cũng béo lại thôi. Vô ích! Đừng phí sức.",toxic
CMT_00971,"Đường kẹt cứng lại rồi, đi làm kiểu này chắc trễ hẹn quá.",non-toxic
CMT_00972,Con nhỏ này chiêu trò mãi không chán à? Suốt ngày tạo drama để nổi!,toxic
CMT_00973,"Trận này đá hay quá, các cầu thủ đã cống hiến hết mình!",non-toxic
CMT_00974,"Mấy ông làm chính sách đúng là rảnh háng, nghĩ ra mấy cái luật tào lao bí đao.",toxic
CMT_00975,"Chiếc điện thoại này dùng ổn định phết, pin trâu mà chụp ảnh cũng đẹp nữa.",non-toxic
CMT_00976,"Đm, cái app này lag vãi lìn, dùng ức chế kinh khủng!",toxic
CMT_00977,"Phim này xem cuốn hút ghê, ai chưa xem thì nên thử nha.",non-toxic
CMT_00978,"Ý thức kém thì biến về rừng mà ở, đừng làm ô nhiễm môi trường công cộng nữa.",toxic
CMT_00979,"Món này nhìn hấp dẫn quá, xin công thức làm với ạ!",non-toxic
CMT_00980,Bạn nói nghe có vẻ hợp lý nhưng mình nghĩ cần có thêm dẫn chứng cụ thể hơn.,non-toxic
CMT_00981,Não tàn mới tin mấy cái thuyết âm mưu vớ vẩn này. Đọc vị ngay từ đầu đã thấy sai rồi.,toxic
CMT_00982,"Kỳ thi cuối kỳ khó quá, hy vọng mọi người đều làm bài tốt.",non-toxic
CMT_00983,Idol của tao hát live như mèo hen mà fan vẫn tung hô như thánh. Mù à?,toxic
CMT_00984,"Khung cảnh hoàng hôn ở đây đẹp mê ly, muốn ở mãi không về!",non-toxic
CMT_00985,"Mấy đứa béo phì lười vận động thì đừng than sao bệnh tật, tự rước họa vào thân.",toxic
CMT_00986,"Sếp giao việc nhiều quá, làm không kịp thở luôn. Áp lực thật sự.",non-toxic
CMT_00987,Cái trend này flop sấp mặt mà vẫn cố đu theo. Nhìn chán đời.,toxic
CMT_00988,Chúc mừng bạn đã đạt được thành tích xuất sắc này nhé! Rất đáng nể.,non-toxic
CMT_00989,"Thằng khốn nạn này phải tử hình mới đáng đời, loại súc vật!",toxic
CMT_00990,Trồng thêm nhiều cây xanh là cách tốt nhất để cải thiện môi trường sống của chúng ta.,non-toxic
CMT_00991,"Mặc như con điên, không có tí gu thẩm mỹ nào cả.",toxic
CMT_00992,"Sáng nay trời se lạnh, ra đường nhớ mặc thêm áo ấm nha mọi người.",non-toxic
CMT_00993,"Team mình gà vãi chưởng, feed liên tục sao mà thắng được.",toxic
CMT_00994,"Em mèo này đáng yêu quá, nhìn mặt ngáo ngơ cưng xỉu.",non-toxic
CMT_00995,"Thủ tục hành chính rườm rà quá, đợi mãi không xong việc.",non-toxic
CMT_00996,"Đúng là lũ quan chức ăn hại, chỉ giỏi đùn đẩy trách nhiệm.",toxic
CMT_00997,Chúc hai bạn mãi hạnh phúc bên nhau nhé! Tình yêu thật đẹp.,non-toxic
CMT_00998,"Đúng là đồ ăn cháo đá bát, loại người bội bạc như mày thì xứng đáng bị bỏ rơi.",toxic
CMT_00999,"Bức tranh này có chiều sâu và ý nghĩa ghê, mình rất thích cách tác giả thể hiện.",non-toxic
CMT_01000,Thật đáng buồn khi thấy nhiều người vẫn còn thờ ơ với vấn đề biến đổi khí hậu.,non-toxic
CMT_01001,"Mấy đứa đòi quyền này quyền kia đúng là lũ rảnh rỗi sinh nông nổi, chỉ tổ làm loạn xã hội.",toxic
CMT_01002,"Công nghệ AI đang phát triển quá nhanh, không biết tương lai sẽ ra sao.",non-toxic
CMT_01003,Cái thằng ca sĩ này hát như hạch mà cũng được tung hô. Đúng là showbiz toàn rác rưởi.,toxic
CMT_01004,"Quán này đồ ăn ngon, không gian đẹp, phục vụ nhiệt tình. Sẽ quay lại!",non-toxic
CMT_01005,Lái xe kiểu gì mà như ma đuổi vậy hả thằng chó? Mày muốn chết à?,toxic
CMT_01006,"Vắc-xin này có vẻ hiệu quả, nhiều người đã tiêm và không có tác dụng phụ đáng kể.",non-toxic
CMT_01007,Cố gắng đọc sách mỗi ngày giúp mở mang kiến thức và thư giãn đầu óc.,non-toxic
CMT_01008,"Mày có cố gắng cả đời cũng không bằng người ta đâu, phậnloser thì chấp nhận đi.",toxic
CMT_01009,"Lịch sử nước mình hào hùng thật, rất tự hào về truyền thống dân tộc.",non-toxic
CMT_01010,"Mấy đứa anti-fan sống chó, chuyên đi kiếm chuyện để bới móc người khác.",toxic
CMT_01011,"Trời mưa lớn quá, đường ngập hết rồi. Mọi người cẩn thận khi di chuyển nhé.",non-toxic
CMT_01012,"Hệ thống giáo dục hiện tại còn nhiều bất cập, cần có những thay đổi tích cực hơn.",non-toxic
CMT_01013,"Mấy đứa học dốt thì câm mồm lại, đừng có đòi hỏi cải cách này nọ.",toxic
CMT_01014,"Mình hiểu cảm giác của bạn lúc này. Cố gắng lên nhé, mọi chuyện rồi sẽ ổn thôi.",non-toxic
CMT_01015,"Cẩn thận mấy chiêu lừa đảo trên mạng nha mọi người, đừng để bị mất tiền oan.",non-toxic
CMT_01016,Đúng là đồ ngu si đần độn mới bị lừa dễ như thế. Đáng đời!,toxic
CMT_01017,"Pha xử lý của anh ta đỉnh cao thật, đúng là pro player có khác!",non-toxic
CMT_01018,"Cái thằng bán hàng online này lừa đảo, gửi hàng lỗi mà không cho đổi trả. Đồ khốn nạn!",toxic
